PROV,2014_Factor,Pneumonia_Cases_2014,Pneumonia_Ratio_2014,HF_Cases_2014,HF_Ratio_2014,AMI_Cases_2014,AMI_Ratio_2014
450690,0.9992,281,0.946478,207,0.991552,55,1.037867
450694,0.9934,125,0.945555,115,1.078998,16,0.000000
450697,0.9995,132,0.955476,266,1.022944,56,0.962515
450698,1.0000,92,0.916187,31,0.986461,4,0.000000
450702,0.9998,190,0.870364,203,1.015623,70,0.933090
450709,0.9987,192,0.970460,155,1.037534,69,1.048236
450711,0.9986,525,0.849498,831,0.918548,173,1.112168
450713,0.9969,442,0.963527,617,0.950619,368,1.117648
450716,0.9999,184,1.005156,152,0.946157,102,0.948784
450718,1.0000,254,0.930997,292,0.997247,192,0.955886
450723,0.9994,369,0.891015,544,0.905083,139,1.066177
450730,0.9992,135,0.943893,158,0.943404,60,1.097068
450742,0.9990,270,1.033201,215,0.942486,56,1.017790
450743,0.9957,454,1.042384,312,0.957007,130,1.167780
450746,1.0000,25,0.954610,19,0.000000,0,0.000000
450747,0.9982,258,1.033268,170,0.975603,38,0.943964
450749,0.9930,62,1.026790,59,1.067763,1,0.000000
450754,0.9947,173,1.017981,207,1.060724,21,0.000000
450755,0.9961,101,1.033287,71,0.938681,3,0.000000
450766,1.0000,9,0.000000,2,0.000000,0,0.000000
450770,1.0000,3,0.000000,3,0.000000,3,0.000000
450771,0.9983,311,0.940397,323,1.028810,126,1.085843
450774,1.0000,0,0.000000,0,0.000000,0,0.000000
450775,0.9989,287,0.941566,436,1.038886,166,0.979309
450779,0.9999,338,0.931251,378,0.944529,59,1.015965
450780,1.0000,0,0.000000,0,0.000000,0,0.000000
450788,0.9974,534,1.002136,667,0.890588,259,1.141772
450795,1.0000,20,0.000000,17,0.000000,8,0.000000
450796,1.0000,0,0.000000,0,0.000000,0,0.000000
450797,1.0000,0,0.000000,0,0.000000,0,0.000000
450801,0.9999,787,0.919491,999,0.950808,505,1.005315
450803,1.0000,87,0.915970,64,0.995012,31,0.927291
450804,1.0000,0,0.000000,0,0.000000,0,0.000000
450808,1.0000,0,0.000000,0,0.000000,0,0.000000
450809,0.9998,375,1.014148,373,0.884782,189,0.984373
450813,0.9997,8,0.000000,25,1.009271,1,0.000000
450820,0.9995,335,0.875943,357,0.987993,158,1.031974
450822,0.9989,59,0.907780,63,1.011720,29,1.061646
450825,1.0000,5,0.000000,1,0.000000,0,0.000000
450827,1.0000,110,0.971815,31,0.960655,1,0.000000
450828,0.9955,321,1.068486,230,0.994386,54,1.010624
450831,1.0000,0,0.000000,0,0.000000,0,0.000000
450832,0.9987,204,1.004770,347,0.999737,163,1.044797
450833,0.9911,190,1.094375,134,1.062564,16,0.000000
450834,1.0000,9,0.000000,1,0.000000,0,0.000000
450839,0.9939,82,1.003633,69,1.138848,3,0.000000
450840,0.9993,158,0.985172,109,1.031615,10,0.000000
450841,0.9995,48,1.014327,13,0.000000,3,0.000000
450844,0.9998,258,0.909839,253,1.011431,176,0.927811
450845,1.0000,0,0.000000,0,0.000000,0,0.000000
450847,0.9993,341,0.973712,282,0.947072,49,1.103000
450848,0.9992,105,0.870954,90,1.047550,14,0.000000
450851,1.0000,5,0.000000,272,0.910417,302,0.913469
450853,1.0000,7,0.000000,3,0.000000,0,0.000000
450855,0.9994,307,0.966445,306,0.990233,133,1.025900
450856,1.0000,0,0.000000,0,0.000000,0,0.000000
450860,1.0000,0,0.000000,0,0.000000,0,0.000000
450862,1.0000,228,0.921404,276,0.911058,104,0.970155
450864,1.0000,0,0.000000,0,0.000000,0,0.000000
450865,0.9994,37,1.009415,4,0.000000,0,0.000000
450867,1.0000,195,0.998796,91,0.997575,12,0.000000
450869,1.0000,324,0.907756,576,0.985875,308,0.898459
450871,1.0000,0,0.000000,0,0.000000,0,0.000000
450872,1.0000,12,0.000000,4,0.000000,0,0.000000
450874,1.0000,0,0.000000,0,0.000000,0,0.000000
450875,1.0000,0,0.000000,0,0.000000,0,0.000000
450876,1.0000,195,0.947256,734,0.954489,396,0.891671
450877,0.9982,130,0.985780,117,1.023839,31,1.062204
450880,1.0000,0,0.000000,0,0.000000,0,0.000000
450883,1.0000,2,0.000000,2,0.000000,0,0.000000
450884,1.0000,56,0.977932,125,0.930606,15,0.000000
450885,0.9987,120,0.969592,169,1.059114,61,0.993334
450886,1.0000,0,0.000000,0,0.000000,0,0.000000
450888,1.0000,0,0.000000,0,0.000000,0,0.000000
450889,1.0000,0,0.000000,0,0.000000,0,0.000000
450890,1.0000,295,0.902273,246,0.983611,26,0.980697
450891,1.0000,0,0.000000,0,0.000000,0,0.000000
450893,1.0000,0,0.000000,0,0.000000,0,0.000000
450894,1.0000,0,0.000000,0,0.000000,0,0.000000
460001,1.0000,257,0.774651,306,0.846877,295,0.821940
460003,1.0000,57,1.002183,94,0.943596,38,0.991021
460004,1.0000,300,0.831258,277,0.800133,250,0.902466
460005,1.0000,164,0.889182,92,0.902044,59,0.860275
460006,1.0000,134,0.938449,66,0.960508,5,0.000000
460007,1.0000,125,0.919810,42,0.934421,21,0.000000
460009,1.0000,187,0.891336,242,0.836490,175,0.970684
460010,1.0000,229,0.875162,562,0.857553,382,0.740071
460011,1.0000,136,0.816676,45,0.945194,3,0.000000
460013,1.0000,161,0.944709,68,0.921145,38,0.932972
460014,1.0000,105,0.844920,67,0.944903,12,0.000000
460015,1.0000,113,0.916737,90,0.901368,22,0.000000
460017,0.9993,32,1.015167,10,0.000000,0,0.000000
460019,1.0000,58,0.990727,52,0.952074,0,0.000000
460021,1.0000,452,0.941380,354,0.789469,394,0.803134
460023,1.0000,114,0.896104,81,0.984081,5,0.000000
460026,1.0000,79,0.888348,30,0.991437,2,0.000000
460030,1.0000,67,0.954914,38,0.932310,0,0.000000
460033,1.0000,34,0.959106,10,0.000000,3,0.000000
460035,1.0000,69,0.965160,23,0.000000,7,0.000000
460039,1.0000,28,0.980993,21,0.000000,3,0.000000
460041,1.0000,146,0.979270,107,0.918427,70,0.985931
460042,1.0000,262,0.820033,90,0.963364,60,0.900767
460043,1.0000,0,0.000000,0,0.000000,0,0.000000
460044,1.0000,161,0.949978,71,0.917527,5,0.000000
460047,1.0000,431,0.891877,292,0.967799,123,0.966390
460049,1.0000,0,0.000000,0,0.000000,0,0.000000
460051,1.0000,207,0.896798,190,0.977604,87,0.970011
460052,0.9974,75,1.077270,54,1.043142,47,1.043932
460054,1.0000,11,0.000000,9,0.000000,2,0.000000
460057,1.0000,7,0.000000,12,0.000000,0,0.000000
460058,1.0000,33,0.950089,9,0.000000,2,0.000000
470001,1.0000,349,0.861229,177,0.898341,23,0.000000
470003,0.9997,633,1.031557,728,0.919544,826,0.895969
470005,1.0000,490,0.831312,287,0.950833,95,0.980410
470011,1.0000,163,0.960077,67,0.948191,21,0.000000
470012,0.9995,496,0.997442,288,1.014509,49,0.994335
470024,1.0000,278,0.842162,93,0.958180,44,0.876591
490001,0.9956,222,1.093039,111,1.067457,10,0.000000
490002,0.9800,377,1.240539,151,1.081540,13,0.000000
490004,0.9938,692,1.005622,975,1.019292,395,1.240991
490005,0.9998,943,1.013223,1229,0.910116,733,0.965775
490007,0.9974,301,0.940736,904,1.006828,511,1.106431
490009,0.9978,374,0.964862,673,1.033768,520,1.135430
490011,1.0000,191,0.978957,380,0.920338,152,0.855753
490012,0.9833,175,1.231510,118,1.105675,18,0.000000
490013,0.9982,227,1.047584,312,0.983095,80,1.010470
490017,0.9959,291,1.032532,626,1.004951,292,1.167852
490018,1.0000,477,0.982139,652,0.927768,232,0.897389
490019,0.9893,266,1.272202,186,1.190302,37,1.063477
490020,0.9968,143,1.085021,284,1.072080,53,0.952561
490021,0.9963,802,1.108550,1445,0.987284,740,1.114284
490022,0.9847,735,1.100155,1213,1.159609,553,1.226180
490023,0.9975,335,1.099697,311,1.003503,60,0.987387
490024,0.9997,724,1.040704,1222,0.874568,1384,0.929689
490027,0.9960,96,0.992933,133,1.092528,22,0.000000
490032,0.9982,153,1.029482,362,0.999058,242,1.176241
490033,1.0000,150,0.936488,128,0.984253,19,0.000000
490037,0.9965,243,0.983222,219,1.091005,36,1.001195
490038,0.9988,260,1.016982,150,0.974498,46,0.987145
490040,0.9988,367,1.019396,655,0.954563,223,1.055280
490041,1.0000,244,0.948725,332,0.889060,108,0.917797
490042,0.9966,310,1.138231,294,0.922817,59,1.072179
490043,0.9984,342,1.007165,400,1.050888,130,0.923093
490044,0.9998,318,0.942429,587,1.006457,116,0.932626
490045,1.0000,326,0.975763,259,0.971305,109,0.911410
490046,0.9992,461,1.056484,714,0.899897,149,0.997213
490048,0.9956,627,0.964611,815,0.894093,464,1.186493
490050,1.0000,464,0.987206,453,0.787306,180,0.941375
490052,1.0000,337,0.950407,622,0.990414,389,0.868326
490053,0.9954,371,1.072522,328,1.061433,107,1.144518
490057,0.9995,575,0.985653,741,1.020545,280,0.993008
490059,0.9979,447,1.139769,726,0.989447,329,1.051217
490060,0.9885,169,1.077441,272,1.260144,58,1.078542
490063,0.9998,653,0.919198,1226,1.012241,907,0.965722
490066,0.9996,385,0.870817,528,0.972251,155,1.029653
490067,0.9961,370,1.070679,649,1.115999,266,0.986969
490069,0.9986,319,1.075081,835,1.027120,391,0.957972
490075,0.9953,378,1.103287,582,1.158931,175,0.919885
490077,0.9963,638,1.091554,610,1.022750,262,1.076854
490079,0.9996,359,1.019558,371,0.974667,107,0.938077
490084,0.9973,104,0.862288,168,1.048892,44,0.942654
490088,0.9969,128,0.953273,119,1.056795,16,0.000000
490089,1.0000,168,0.935510,151,0.952154,23,0.000000
490090,0.9921,202,1.222934,198,0.981354,35,1.087936
490092,0.9915,210,1.037833,176,1.126960,26,0.968131
490093,0.9957,394,1.245518,492,0.947420,134,1.082002
490094,1.0000,24,0.000000,43,1.004092,1,0.000000
490097,0.9824,176,1.106791,270,1.162436,67,1.133418
490098,0.9983,167,1.043442,339,0.997918,82,1.053802
490101,0.9997,334,0.957968,350,0.982464,56,1.097286
490105,1.0000,5,0.000000,0,0.000000,0,0.000000
490106,1.0000,0,0.000000,0,0.000000,0,0.000000
490107,1.0000,270,1.000741,315,0.996279,67,0.950658
490109,1.0000,6,0.000000,3,0.000000,0,0.000000
490110,0.9975,223,1.083692,164,1.021068,55,1.070919
490111,0.9945,231,1.039458,179,1.081210,48,0.912918
490112,0.9998,563,1.024143,1205,0.917311,513,0.953454
490113,0.9994,236,0.927141,435,1.020901,110,0.942757
490114,0.9943,101,1.043293,140,1.005771,63,1.173489
490115,0.9994,412,0.981435,260,1.009890,30,1.038482
490116,0.9834,240,1.112097,203,1.158277,67,1.179214
490117,0.9943,88,1.054855,93,1.051629,22,0.000000
490118,1.0000,573,0.917228,1009,0.927107,344,0.990974
490119,1.0000,267,0.941755,324,0.829187,75,0.957677
490120,0.9980,576,1.081575,739,1.016260,229,0.974348
490122,0.9990,219,1.022956,384,1.018116,74,1.119355
490123,1.0000,172,0.890948,103,0.931495,23,0.000000
490126,0.9971,254,1.064084,253,0.999037,23,0.000000
490127,0.9992,150,1.014775,103,0.987081,22,0.000000
490130,0.9988,267,0.985272,245,1.040018,57,0.944691
490134,1.0000,1,0.000000,0,0.000000,0,0.000000
490135,1.0000,11,0.000000,3,0.000000,0,0.000000
490136,0.9978,175,0.988192,421,0.917314,113,1.169228
490140,0.9986,85,0.924540,99,1.045593,21,0.000000
490141,0.9996,43,1.032447,42,1.002347,17,0.000000
500001,1.0000,355,0.904589,439,0.898115,138,0.883336
500002,1.0000,178,0.875486,133,0.927045,48,0.942797
500003,0.9992,365,1.041778,308,0.931502,174,0.972469
500005,0.9990,275,0.971437,373,1.087930,180,0.848216
500007,0.9990,199,0.959318,111,1.002407,29,1.115751
500008,0.9996,137,1.038303,247,1.021101,103,1.010215
500011,1.0000,303,0.893099,277,0.913024,68,0.967403
500012,0.9975,176,1.050804,346,1.105718,276,0.972220
500014,0.9983,303,0.967404,567,0.863521,485,1.069015
500015,0.9956,319,1.087399,328,1.093679,95,1.019616
500016,1.0000,288,0.821848,357,0.815770,216,0.789116
500019,0.9998,235,0.927746,273,0.841700,46,1.018290
500021,1.0000,260,0.940272,262,0.896504,56,0.884260
500024,1.0000,418,0.906753,641,0.909376,559,0.763254
500025,0.9996,47,0.972443,648,1.016921,379,0.889881
500026,0.9979,288,0.907996,221,1.057509,153,1.077635
500027,0.9990,651,1.059101,339,1.067202,30,1.053642
500030,1.0000,585,0.910839,500,0.869767,407,0.851060
500031,0.9965,233,0.939731,541,1.064535,32,0.955253
500033,1.0000,159,0.951873,90,0.963932,14,0.000000
500036,0.9993,539,0.924418,558,0.896089,226,1.058043
500037,0.9946,48,1.009967,65,1.089230,16,0.000000
500039,1.0000,595,0.964007,644,0.883520,425,0.925613
500041,0.9998,333,0.929103,280,0.953388,103,1.020389
500044,0.9994,308,0.946037,443,1.030834,326,0.896538
500049,1.0000,67,0.937682,75,0.903536,17,0.000000
500050,0.9987,388,0.984390,577,0.957528,378,1.052847
500051,0.9998,440,0.951082,549,1.009752,245,0.859871
500052,1.0000,0,0.000000,0,0.000000,0,0.000000
500053,0.9963,269,1.030640,247,1.107746,49,1.053822
500054,1.0000,485,0.962165,808,0.784196,770,0.693512
500058,1.0000,323,0.839171,437,0.944456,380,0.796179
500060,1.0000,108,0.982125,51,0.969169,11,0.000000
500064,0.9998,113,1.063403,130,0.934659,54,0.996310
500072,1.0000,400,0.870271,274,0.838057,73,0.831415
500077,1.0000,357,0.808392,306,0.869522,144,0.890538
500079,0.9987,535,1.068969,579,0.968015,260,1.002677
500084,0.9996,75,0.984604,53,1.012109,8,0.000000
500088,0.9983,495,1.018791,526,1.074567,212,0.896737
500108,0.9970,275,0.967108,576,1.042231,397,1.123819
500119,0.9990,295,1.034728,230,0.982780,36,0.968632
500124,1.0000,309,0.848269,399,0.837693,223,0.916286
500129,0.9979,313,1.028719,541,1.104264,265,1.002280
500139,0.9996,129,0.937564,111,1.037067,41,0.984697
500141,0.9993,236,0.963345,340,1.034735,93,0.936550
500148,1.0000,27,0.994398,8,0.000000,0,0.000000
500150,0.9969,267,1.085419,301,1.061388,67,1.005442
500151,0.9996,211,0.989824,199,1.017497,39,0.926730
500152,1.0000,0,0.000000,0,0.000000,0,0.000000
510001,0.9979,316,1.134761,353,1.085569,386,1.008249
510002,0.9947,391,1.054562,207,1.024854,26,0.928007
510006,0.9966,652,1.055879,497,1.040779,262,0.904692
510007,0.9985,741,1.007874,744,0.912395,577,1.047818
510008,0.9997,290,1.011405,280,0.947249,93,0.977196
510012,0.9930,219,1.070329,181,1.132679,31,1.106054
510013,1.0000,161,0.966369,178,0.938358,46,0.993543
510022,0.9967,949,1.118554,1133,0.953707,1105,1.061024
510023,0.9985,478,0.960852,300,1.055203,44,0.993502
510024,0.9978,196,1.084757,454,1.080176,333,0.910905
510029,1.0000,493,0.888288,372,0.976566,132,0.941466
510030,0.9908,284,1.093770,249,1.136637,65,0.903346
510031,0.9977,133,1.043234,131,0.876625,54,1.177236
510038,0.9888,205,1.120821,126,1.120150,18,0.000000
510039,0.9984,180,1.038820,153,1.030468,45,1.003060
510046,0.9943,426,1.118729,417,1.099465,91,1.069203
510047,0.9998,316,1.006334,424,0.972862,85,0.927204
510048,0.9877,354,1.195985,240,1.116400,30,1.020651
510050,0.9964,503,1.008671,294,0.995193,271,1.083340
510053,1.0000,89,0.979110,52,0.975928,13,0.000000
510055,0.9992,244,0.960415,221,1.083497,34,0.973675
510058,0.9953,733,0.975185,634,1.181185,270,0.968644
510062,0.9958,169,1.098692,196,1.094635,22,0.000000
510070,0.9924,380,1.206292,450,1.019734,167,1.288412
510071,0.9972,241,1.045049,279,1.101315,59,0.984955
510072,0.9965,150,0.927584,95,1.055844,33,1.014044
510077,0.9955,87,1.105039,134,1.036393,10,0.000000
510082,1.0000,158,0.940599,77,0.893168,16,0.000000
510085,1.0000,143,0.942592,119,0.980308,14,0.000000
510086,0.9990,61,1.012327,24,0.000000,3,0.000000
520002,0.9988,265,0.932298,184,1.052687,23,0.000000
520004,1.0000,284,1.001998,244,0.838445,118,0.903663
520008,0.9992,602,0.985088,867,1.016883,262,1.017538
520009,0.9996,155,1.026567,143,0.864179,90,0.909511
520011,1.0000,143,0.916413,134,0.858856,14,0.000000
520013,1.0000,283,0.958330,248,0.957985,189,0.908273
520017,0.9995,139,0.957571,84,1.025088,13,0.000000
520019,1.0000,171,0.917905,187,0.945148,23,0.000000
520021,0.9977,409,1.036585,578,1.056149,142,0.904903
520027,1.0000,361,0.951566,439,0.866570,245,0.889000
520028,1.0000,329,0.931832,180,0.924088,35,0.918467
520030,1.0000,373,0.961353,692,0.895015,302,0.773864
520033,0.9999,123,0.964888,167,0.853907,27,1.012433
520034,1.0000,124,0.919710,114,0.864055,62,0.995279
520035,1.0000,183,0.810620,213,0.803762,63,0.979386
520037,0.9981,314,1.032222,475,1.056318,361,0.873151
520038,1.0000,140,0.951229,151,0.904366,62,0.922838
520041,0.9976,168,1.049954,113,0.881409,7,0.000000
520044,1.0000,140,0.889438,148,0.923979,46,0.974141
520045,1.0000,121,0.991843,208,0.998303,62,0.996925
520048,1.0000,124,0.953671,155,0.919637,54,0.979296
520049,1.0000,144,0.960831,335,0.813679,326,0.763251
520051,0.9982,310,1.042134,451,0.987388,181,1.061243
520057,1.0000,161,0.837591,105,0.877288,5,0.000000
520059,1.0000,224,0.935860,196,0.976992,42,0.969614
520062,0.9987,185,0.977271,167,0.891617,47,1.096231
520063,0.9978,231,1.067186,184,0.901525,23,0.000000
520066,1.0000,376,0.985155,360,0.986353,172,0.885690
520070,1.0000,300,0.873029,514,0.788842,261,0.874175
520071,0.9999,164,1.002745,152,0.908674,25,1.004332
520075,0.9998,151,0.952031,288,0.830214,246,1.010144
520076,0.9990,173,0.877236,140,1.025097,19,0.000000
520078,0.9975,243,0.902190,366,0.990364,133,1.102712
520083,1.0000,589,0.889749,633,0.877884,432,0.865423
520087,1.0000,245,0.881724,251,0.844465,320,0.853014
520088,0.9998,278,0.879973,216,0.847042,170,1.004486
520089,1.0000,484,0.926772,633,0.963140,324,1.001481
520091,1.0000,161,0.935823,153,0.945497,30,0.955130
520095,1.0000,69,0.944617,69,0.972513,4,0.000000
520096,0.9985,455,1.084693,742,0.991774,216,0.983331
520097,1.0000,109,0.953799,197,0.898939,95,0.962635
520098,1.0000,388,1.004833,424,0.966344,367,0.967354
520100,1.0000,183,0.896233,318,0.896813,130,0.962450
520102,1.0000,253,0.889177,178,0.800308,26,0.955721
520103,0.9991,405,0.980068,389,1.029452,187,1.015612
520107,1.0000,146,0.982809,193,0.971103,88,0.982350
520109,0.9972,155,1.042203,91,0.939174,11,0.000000
520113,1.0000,254,0.976823,327,0.920566,157,0.914980
520116,0.9977,217,1.043271,120,0.972091,32,0.978436
520136,0.9992,184,1.016854,427,0.932546,207,1.028959
520138,1.0000,1086,0.994134,1942,0.963904,1202,0.913158
520139,0.9981,435,0.958404,394,1.106895,113,0.869005
520160,1.0000,318,0.900840,369,0.808604,212,0.857461
520177,0.9978,433,1.116705,530,1.063431,168,1.083695
520189,0.9978,233,1.068032,147,1.024202,19,0.000000
520193,0.9989,111,0.909423,147,0.936963,142,1.055605
520194,1.0000,0,0.000000,0,0.000000,0,0.000000
520195,1.0000,0,0.000000,0,0.000000,0,0.000000
520196,1.0000,0,0.000000,0,0.000000,0,0.000000
520198,1.0000,162,0.869066,143,0.953037,37,0.963690
520202,1.0000,90,0.951317,184,0.889725,230,0.939285
520204,1.0000,51,1.000568,52,0.957047,5,0.000000
520205,1.0000,0,0.000000,0,0.000000,0,0.000000
520206,1.0000,36,0.967751,26,0.961653,19,0.000000
520207,1.0000,22,0.000000,27,0.967023,11,0.000000
520208,1.0000,0,0.000000,0,0.000000,0,0.000000
530002,0.9987,128,0.897276,117,1.025060,13,0.000000
530006,0.9993,190,1.010007,78,1.009711,17,0.000000
530008,1.0000,114,0.935747,72,0.945340,7,0.000000
530010,1.0000,133,0.881010,82,0.921641,10,0.000000
530011,1.0000,51,0.920635,62,0.945853,5,0.000000
530012,1.0000,420,0.930225,342,0.886182,343,0.938744
530014,1.0000,423,0.948424,381,0.942761,226,0.971289
530015,1.0000,56,0.931201,49,0.981040,6,0.000000
530025,0.9995,145,0.917789,42,1.025049,13,0.000000
530032,1.0000,47,0.976757,18,0.000000,2,0.000000
530033,1.0000,25,0.944363,5,0.000000,1,0.000000
670002,1.0000,70,0.964938,120,0.966582,8,0.000000
670004,0.9951,277,1.025972,172,1.057964,13,0.000000
670005,1.0000,0,0.000000,0,0.000000,0,0.000000
670006,1.0000,63,0.979355,38,1.004570,13,0.000000
670008,1.0000,0,0.000000,0,0.000000,0,0.000000
670012,1.0000,0,0.000000,0,0.000000,0,0.000000
670018,1.0000,2,0.000000,14,0.000000,0,0.000000
670019,1.0000,16,0.000000,22,0.000000,3,0.000000
670021,1.0000,0,0.000000,0,0.000000,0,0.000000
670023,0.9993,194,0.998608,225,0.922334,120,1.019860
670024,1.0000,415,0.927719,365,0.850648,153,0.850714
670025,1.0000,11,0.000000,311,0.857010,182,0.972696
670029,1.0000,1,0.000000,1,0.000000,0,0.000000
670031,1.0000,145,0.957945,178,0.862624,23,0.000000
670034,1.0000,176,0.964710,132,0.893951,55,0.910888
670041,1.0000,186,0.894706,170,0.988889,109,0.998986
670043,0.9963,147,1.074741,101,1.108721,9,0.000000
670044,0.9969,201,0.960373,141,1.144656,11,0.000000
670046,1.0000,0,0.000000,0,0.000000,0,0.000000
670047,0.9995,189,1.022016,127,0.989243,46,0.969318
670049,1.0000,0,0.000000,0,0.000000,0,0.000000
670050,0.9993,43,1.031197,26,0.957894,0,0.000000
670052,0.9980,95,0.999315,51,1.079739,12,0.000000
670053,1.0000,63,0.973186,59,0.997563,23,0.000000
670054,1.0000,0,0.000000,0,0.000000,0,0.000000
670055,0.9991,160,1.070303,174,0.962504,49,0.939653
670056,0.9971,97,1.072319,65,1.015041,34,1.086331
670058,1.0000,0,0.000000,0,0.000000,0,0.000000
670059,1.0000,1,0.000000,9,0.000000,1,0.000000
670060,0.9990,48,1.041371,90,0.923006,46,1.048889
670061,1.0000,1,0.000000,0,0.000000,0,0.000000
670062,1.0000,0,0.000000,0,0.000000,0,0.000000
670063,1.0000,10,0.000000,0,0.000000,0,0.000000
670064,1.0000,3,0.000000,0,0.000000,0,0.000000
670066,1.0000,0,0.000000,0,0.000000,0,0.000000
