PROV,2016_Factor,Pneumonia_Cases_2016,Pneumonia_Ratio_2016,HF_Cases_2016,HF_Ratio_2016,AMI_Cases_2016,AMI_Ratio_2016,HIP_Cases_2016,HIP_Ratio_2016,COPD_Cases_2016,COPD_Ratio_2016
60103,0.9917,50,0.938825715,42,0.963441494,19,0,192,1.068304762,34,0.98284799
60104,0.9957,121,0.940886653,162,1.016576634,99,0.997635706,64,1.185297663,154,1.024205419
60107,1.0000,2,0,0,0,0,0,0,0,1,0
60112,1.0000,151,0.939296017,179,0.885309516,65,0.972157571,938,0.877110005,148,0.983606531
60113,0.9968,262,0.973027959,238,0.845683231,86,0.981132123,161,1.112606978,201,0.974866769
60114,0.9995,86,0.956793366,114,0.94658759,56,0.962242003,213,1.011074713,89,0.920335036
60116,1.0000,101,0.931460802,77,0.902146503,50,0.953128247,50,0.935495284,34,0.950270018
60117,0.9957,0,0,0,0,0,0,267,1.010625385,1,0
60118,0.9918,20,0,3,0,0,0,53,1.070149116,7,0
60119,0.9990,247,1.008142621,219,0.849549691,362,0.936907211,155,1.053788587,134,0.966187075
60124,1.0000,0,0,0,0,0,0,788,0.860804196,0,0
60125,0.9957,14,0,16,0,4,0,30,1.044795588,15,0
70001,0.9724,518,1.190337278,420,1.092635493,150,1.080140532,405,1.239805525,282,1.145692909
