"PROVIDER_NUMBER","value_2011","value_2012","value_2013","value_2014","Y12_11","Y13_12","Y14_13","change","change2","min","max","year_change"
290022,3236,3076,2948,2940,0.950556242274413,0.95446384745256,0.968529691617449,0.968743351441016,0.957849927114807,0.957849927114807,0.968743351441016,0.965063891258582
290032,1365,1194,1257,1271,0.874725274725275,0.959624468674659,0.976497119188179,0.979542241032269,0.936948954196037,0.936948954196037,0.979542241032269,0.963029696747714
290039,6310,6141,6241,6427,0.973217115689382,0.99451745898612,1.00614285369251,1.00643467490792,0.99129247612267,0.99129247612267,1.00643467490792,0.994832773119126
290041,4424,3782,3647,3415,0.854882459312839,0.907946633127518,0.917329154765297,0.918524376932088,0.893386082401885,0.893386082401885,0.918524376932088,0.908636517001363
290042,72,33,33,8,0.458333333333333,0.67700320038633,0.480749856769136,0.566919191919192,0.538695463496267,0.538695463496267,0.566919191919192,0.541637755874455
290045,4464,4499,4404,3883,1.00784050179211,0.993256834753704,0.954584551165481,0.956141051409787,0.985227295903766,0.956141051409787,0.985227295903766,0.978950910558425
290046,2714,2560,2640,2494,0.943257184966839,0.986272767543063,0.972214741566594,0.973068051554603,0.967248231358832,0.967248231358832,0.973068051554603,0.972444137139677
290047,1761,1885,1780,2042,1.07041453719478,1.00538018890745,1.05058725336298,1.05396754355295,1.0421273264884,1.0421273264884,1.05396754355295,1.04464505406671
290049,1078,1098,1119,943,1.01855287569573,1.01883923912276,0.956381083028149,0.960131756701754,0.997924399282215,0.960131756701754,0.997924399282215,0.961124805050784
290051,353,335,353,380,0.949008498583569,1,1.02487200531434,1.0264090313306,0.991293501299302,0.991293501299302,1.0264090313306,1.01111857783595
290053,2132,2006,1910,1991,0.940900562851782,0.94650537254823,0.977450305210924,0.978484169702419,0.954952080203645,0.954952080203645,0.978484169702419,0.955144099423298
290054,2159,1977,2190,2199,0.915701713756369,1.0071536622111,1.00613794714955,1.00918343376,0.976331107705673,0.976331107705673,1.00918343376,0.98187894643617
291300,283,293,224,227,1.03533568904594,0.889673779892931,0.929137112043491,0.937744555214239,0.951382193660786,0.937744555214239,0.951382193660786,0.947414029052
291301,2,3,3,5,1.5,1.22474487139159,1.35720880829745,1.38888888888889,1.36065122656301,1.36065122656301,1.38888888888889,1.36411156106858
291302,216,183,149,194,0.847222222222222,0.830550910429225,0.964826728677067,0.987814431771413,0.880866620442838,0.880866620442838,0.987814431771413,0.945060062383137
291303,17,27,12,12,1.58823529411765,0.840168050416806,0.890384193401619,1.01089324618736,1.10626251264536,1.01089324618736,1.10626251264536,1.08085705700411
291304,32,26,31,16,0.8125,0.984250984251476,0.7937005259841,0.840312241521919,0.863483836745192,0.840312241521919,0.863483836745192,0.861098753631091
291306,513,442,466,468,0.861598440545809,0.953090796449532,0.969861000295179,0.973396309524436,0.928183412430173,0.928183412430173,0.973396309524436,0.969922066970113
291309,229,224,219,303,0.978165938864629,0.977922224785416,1.09783156972538,1.11313538470961,1.01797324445847,1.01797324445847,1.11313538470961,1.03462794049667
291311,610,468,503,619,0.767213114754098,0.908069470874573,1.00489404206569,1.02420524724243,0.893392209231453,0.893392209231453,1.02420524724243,1.00347877152532
291312,80,111,81,61,1.3875,1.00623058987491,0.91358006843176,0.956772049827605,1.10243688610222,0.956772049827605,1.10243688610222,1.08844665161666
292003,288,251,288,229,0.871527777777778,1,0.926433672135679,0.938025675077468,0.932653816637819,0.932653816637819,0.938025675077468,0.933456398965564
292007,115,100,97,74,0.869565217391304,0.918410725584999,0.863332240846386,0.86748393844315,0.883769394607563,0.86748393844315,0.883769394607563,0.874082091633806
292008,139,170,191,189,1.22302158273381,1.17222042271258,1.10785350141402,1.11202659677001,1.1676985022868,1.11202659677001,1.1676985022868,1.12269473760154
293026,1422,1144,1211,1139,0.80450070323488,0.922831208956998,0.928698425447606,0.934537380310044,0.885343445879828,0.885343445879828,0.934537380310044,0.92233780918551
293032,1253,1200,1328,1249,0.957701516360734,1.02949324658909,0.998934752855495,1.00162674374006,0.99537650526844,0.99537650526844,1.00162674374006,0.998011445044031
293033,769,924,1076,1007,1.20156046814044,1.18288620159751,1.09404296266612,1.10064541286352,1.15949654413469,1.10064541286352,1.15949654413469,1.12615046802789
294000,88,53,95,90,0.602272727272727,1.03901176824204,1.00751907932098,1.11403132617135,0.882934524945249,0.882934524945249,1.11403132617135,1.07146976571062
294002,202,141,138,77,0.698019801980198,0.826539966868925,0.725069747589861,0.744904740242757,0.749876505479661,0.744904740242757,0.749876505479661,0.74928796544998
294003,588,571,562,650,0.97108843537415,0.977641198459419,1.03397969475979,1.03730341463379,0.994236442864453,0.994236442864453,1.03730341463379,1.00759980640943
294008,271,267,279,229,0.985239852398524,1.01465279539503,0.945414075391266,0.950324067696398,0.981768907728274,0.950324067696398,0.981768907728274,0.962496299664306
294009,382,590,588,570,1.54450261780105,1.24067200166152,1.14271298979623,1.17016684746487,1.30929586975293,1.17016684746487,1.30929586975293,1.24926429554099
294010,540,522,442,487,0.966666666666667,0.904720132703213,0.966151132163462,0.971739972145652,0.94584597717778,0.94584597717778,0.971739972145652,0.947609446607795
294011,654,823,804,707,1.25840978593272,1.10876408589255,1.02631471363174,1.03822558333958,1.131162861819,1.03822558333958,1.131162861819,1.05153428971337
294012,220,370,435,419,1.68181818181818,1.40615529984164,1.23954923230242,1.27357074943282,1.44250757132075,1.27357074943282,1.44250757132075,1.32293139062106
300001,5613,5042,5368,5266,0.898271868875824,0.977932169056713,0.978953216166236,0.981309086917488,0.951719084699591,0.951719084699591,0.981309086917488,0.953424197330824
300003,7714,5832,7792,7959,0.756028001037075,1.00504302674591,1.01047666797697,1.03784568559613,0.923849231919986,0.923849231919986,1.03784568559613,0.999944626321855
300005,1802,1882,2065,2400,1.04439511653718,1.07049004928396,1.10023507265764,1.10128656712562,1.07170674615959,1.07170674615959,1.10128656712562,1.07453709540094
300011,2753,2623,2619,2403,0.95277878677806,0.975359331924,0.955687384436733,0.956259862855717,0.961275167712931,0.956259862855717,0.961275167712931,0.960740746938677
300012,4435,4251,4421,4714,0.958511837655017,0.998420398427181,1.02054458966331,1.02159234220382,0.992492275248502,0.992492275248502,1.02159234220382,1.01331701563518
300014,1636,1594,1579,1627,0.974327628361858,0.982425022180003,0.998162886248513,0.998438775493373,0.984971845596792,0.984971845596792,0.998438775493373,0.99273550332436
300018,3165,3112,2940,2794,0.983254344391785,0.96379974715012,0.959292161500059,0.95944151918901,0.968782084347321,0.95944151918901,0.968782084347321,0.968221376883882
300019,1712,1226,1569,1548,0.716121495327103,0.957325421482592,0.966990925725701,0.994169596370517,0.880145947511799,0.880145947511799,0.994169596370517,0.96424173638457
300020,2674,2660,2511,2886,0.994764397905759,0.969042121251657,1.02575814607776,1.02936408386338,0.99652155507839,0.99652155507839,1.02936408386338,1.01783806665286
300023,2998,2955,3000,2573,0.985657104736491,1.00033350009265,0.950318942174612,0.952850732599699,0.97876984900125,0.952850732599699,0.97876984900125,0.959031117942172
300029,2980,3279,3363,3641,1.1003355704698,1.06231986234509,1.06905850175172,1.06953914154641,1.07723797818887,1.06953914154641,1.07723797818887,1.07566885025875
300034,4268,4427,4831,5126,1.03725398313027,1.06391348451388,1.06296279438365,1.06319204447745,1.0547100873426,1.0547100873426,1.06319204447745,1.0630422426782
301300,250,175,215,159,0.7,0.92736184954957,0.859974760391409,0.88936877076412,0.82911220331366,0.82911220331366,0.88936877076412,0.83975922638275
301301,385,381,433,396,0.98961038961039,1.06050710731957,1.00943451944398,1.01354766094087,1.01985067212465,1.01354766094087,1.01985067212465,1.01886424757218
301302,574,511,453,515,0.890243902439024,0.888368508149505,0.964491590964071,0.971202103060545,0.914368000517533,0.914368000517533,0.971202103060545,0.956471120407867
301303,429,372,452,478,0.867132867132867,1.02645655222861,1.0367089984301,1.04656958482251,0.976766139263859,0.976766139263859,1.04656958482251,0.97801267567312
301304,556,530,602,443,0.953237410071942,1.04054495960032,0.927063846556005,0.941655621782271,0.973615405409424,0.941655621782271,0.973615405409424,0.961226550204834
301305,465,404,389,302,0.868817204301075,0.91463606958448,0.866000208719482,0.869346035275225,0.883151160868346,0.869346035275225,0.883151160868346,0.873286629894433
301306,434,364,349,330,0.838709677419355,0.896742697454397,0.912728062530142,0.914353208488526,0.882726812467965,0.882726812467965,0.914353208488526,0.884939703822586
301307,474,675,715,153,1.42405063291139,1.228185172751,0.685968799935447,0.899098635385555,1.11273486853261,0.899098635385555,1.11273486853261,1.02506635010177
301308,491,521,383,345,1.06109979633401,0.883199146963784,0.889022053293974,0.89900261540934,0.944440332197257,0.89900261540934,0.944440332197257,0.913020256928501
301309,579,598,574,631,1.03281519861831,0.995672848588448,1.02908267126426,1.0306615184142,1.01919023949034,1.01919023949034,1.0306615184142,1.02267445819785
301310,625,551,558,695,0.8816,0.944880944881417,1.03602029347606,1.04660796249677,0.954167079452492,0.954167079452492,1.04660796249677,1.00217692788213
301311,580,486,622,610,0.837931034482759,1.03557413694214,1.01695237243823,1.03282460697588,0.963485847954375,0.963485847954375,1.03282460697588,1.01549130584668
301312,739,631,586,515,0.853856562922869,0.890484960086767,0.886586124738511,0.887126926980611,0.876975882582716,0.876975882582716,0.887126926980611,0.885402926741732
303026,2010,2278,2468,2504,1.13333333333333,1.10808875841126,1.07600120008072,1.07710884671567,1.10580776394177,1.07710884671567,1.10580776394177,1.09946739842818
303027,609,632,665,689,1.03776683087028,1.04496603915558,1.04199901819688,1.04202408210254,1.04157729607425,1.04157729607425,1.04202408210254,1.04196935020539
310001,12270,12140,11736,12010,0.989405052974735,0.977997555009169,0.992886216061092,0.993157867040612,0.986762941348332,0.986762941348332,0.993157867040612,0.987876389584717
310002,5929,5109,4710,4618,0.861696744813628,0.891291425286935,0.920076968280211,0.921355453688235,0.891021712793591,0.891021712793591,0.921355453688235,0.903673658185499
310003,3929,3733,3424,3274,0.950114532960041,0.933524807953924,0.941020061255735,0.941176957985035,0.941553134056567,0.941176957985035,0.941553134056567,0.941216949346911
310008,6863,6098,5763,5792,0.888532711642139,0.916362504122988,0.945013874472813,0.94620958945782,0.916636363412647,0.916636363412647,0.94620958945782,0.944805596112744
310009,6389,5754,5317,4852,0.900610424166536,0.912256331143317,0.91235243331988,0.912402641674795,0.908406396209911,0.908406396209911,0.912402641674795,0.910769627071854
310011,4684,4396,3840,3587,0.938514090520922,0.905434772022647,0.914895511116564,0.915383352309926,0.919614791220044,0.915383352309926,0.919614791220044,0.915639842269449
310012,13035,12153,11856,11037,0.932336018411968,0.95370394163251,0.946048356718374,0.946272886924826,0.944029438920951,0.944029438920951,0.946272886924826,0.94449077188644
310014,5990,6228,6531,7594,1.03973288814691,1.04418254885127,1.08230066046489,1.08371545051637,1.05540536582102,1.05540536582102,1.08371545051637,1.05783189300394
310016,3251,1468,2238,2314,0.451553368194402,0.82970089076298,0.892857453384199,1.00334514027503,0.72470390411386,0.72470390411386,1.00334514027503,0.745280281549842
310017,4477,4527,4824,5378,1.01116819298637,1.03803047128947,1.06302766688685,1.06387233640336,1.03740877705423,1.03740877705423,1.06387233640336,1.06034557633712
310019,9799,9350,8699,9014,0.954178997856924,0.942201489762646,0.97254998619079,0.97358812938337,0.956310157936787,0.956310157936787,0.97358812938337,0.957741155184605
310022,12521,12359,12609,12652,0.987061736283044,1.00350794348444,1.0034753821034,1.00356672419814,0.998015020623629,0.998015020623629,1.00356672419814,1.00295393253371
310025,2644,2348,2434,2626,0.888048411497731,0.95946593818413,0.997725541805841,1.0011859419894,0.948413297162567,0.948413297162567,1.0011859419894,0.993358346839874
310027,3697,3475,3339,3374,0.939951311874493,0.950349792527975,0.969985426384382,0.970432267173504,0.953428843595617,0.953428843595617,0.970432267173504,0.963938077927661
310028,2657,3404,3691,3634,1.28114414753481,1.17862661923313,1.11002081536789,1.11667125053094,1.18993052737861,1.11667125053094,1.18993052737861,1.18043511224674
310029,5166,5358,2834,5145,1.03716608594657,0.740666533900765,0.998643146230392,1.12718332590066,0.92549192202591,0.92549192202591,1.12718332590066,1.09895833834785
310034,5135,4838,4422,4423,0.942161635832522,0.92798112998308,0.951463568474025,0.952133944414833,0.940535444763209,0.940535444763209,0.952133944414833,0.944041407449845
310038,10176,11883,11025,11387,1.16774764150943,1.04088020625506,1.03819135321349,1.04279270657931,1.08227306699266,1.04279270657931,1.08227306699266,1.04625086723483
310039,5736,5110,4823,4770,0.890864714086471,0.916967745661201,0.940379339184939,0.941237106511939,0.916070599644204,0.916070599644204,0.941237106511939,0.929259229754356
310040,1679,1799,1481,1456,1.07147111375819,0.939187234953173,0.953608747632964,0.959275252742772,0.988089032114776,0.959275252742772,0.988089032114776,0.966258602047334
310041,15448,14002,12313,11827,0.90639564992232,0.892782788943691,0.914816758875804,0.915433182218461,0.904665065913938,0.904665065913938,0.915433182218461,0.910231597627226
310045,6892,6483,6281,6008,0.940655832849681,0.954644692376452,0.955274573727975,0.955344334013711,0.950191699651369,0.950191699651369,0.955344334013711,0.953442221752884
310047,4662,4743,4767,4289,1.01737451737452,1.01119855741715,0.972585802723778,0.974053965907948,1.00038629250515,0.974053965907948,1.00038629250515,0.990988067676658
310048,6450,6356,5889,2670,0.985426356589147,0.955522504085568,0.74527607945567,0.788446715191539,0.895408313376795,0.788446715191539,0.895408313376795,0.843876847523427
310050,5907,5738,5499,5336,0.971389876417809,0.964846830222156,0.966680482144755,0.966698659922586,0.96763906292824,0.966698659922586,0.96763906292824,0.967153854527041
310052,7658,7138,6532,6872,0.932097153303735,0.923560620870708,0.964545226959145,0.966416953972074,0.940067667044529,0.940067667044529,0.966416953972074,0.945333907420236
310054,4518,4336,4219,4047,0.959716688800354,0.966343766191786,0.963967353395492,0.963988446491607,0.963342602795877,0.963342602795877,0.963988446491607,0.963710387411691
310057,7174,6321,6277,6416,0.881098410928352,0.935395719435124,0.963461417362764,0.965427274496791,0.92665184924208,0.92665184924208,0.965427274496791,0.92961854877828
310058,664,637,677,685,0.95933734939759,1.0097417062066,1.0104329438286,1.01131617896726,0.993170666477596,0.993170666477596,1.01131617896726,1.00269959728649
310060,3277,1340,2233,2522,0.408910588953311,0.825479211854266,0.91640942462205,1.06825026707906,0.716933075143209,0.716933075143209,1.06825026707906,0.752588545217392
310061,2845,2566,1293,2044,0.901933216168717,0.674152465376294,0.895638746743815,0.995550043740008,0.823908142762942,0.823908142762942,0.995550043740008,0.988354961239625
310064,10659,10597,10525,11150,0.994183319260719,0.99369435150284,1.01512487119344,1.01559045543228,1.001000847319,1.001000847319,1.01559045543228,1.01142043470543
310070,4936,4315,4009,3912,0.874189627228525,0.901219235375442,0.925425008685969,0.926359551960922,0.900277957096646,0.900277957096646,0.926359551960922,0.921371643855265
310073,9913,9362,9605,9483,0.944416422879048,0.984342261760668,0.985326617191956,0.985890232444366,0.971361767277224,0.971361767277224,0.985890232444366,0.981883782394275
310074,3454,3185,2936,3399,0.922119281991893,0.921970146989467,0.994663719131959,1.00054595526086,0.946251049371106,0.946251049371106,1.00054595526086,0.998228182359613
310075,4503,4272,4106,3843,0.948700866089274,0.954901331766188,0.948541083296923,0.948596860748043,0.950714427050795,0.948596860748043,0.950714427050795,0.949062640690949
310076,8577,7875,8182,8225,0.918153200419727,0.976701899955034,0.986128473580086,0.987464255390627,0.960327857984949,0.960327857984949,0.987464255390627,0.981605341712465
310083,3126,2591,2243,1875,0.828854766474728,0.847071655927119,0.843342718338787,0.843492568870667,0.839756380246878,0.839756380246878,0.843492568870667,0.841075069595185
310084,4277,3899,3725,842,0.911620294599018,0.933240361892494,0.581733776462624,0.697677911887918,0.808864810984712,0.697677911887918,0.808864810984712,0.783562131493495
310086,11309,11264,11323,11347,0.996020868334955,1.0006187845896,1.00111879969652,1.00112612469601,0.999252817540359,0.999252817540359,1.00112612469601,1.00020935439341
310091,2449,1889,1840,1771,0.771335238873009,0.86679125069096,0.897587078683762,0.90263186275474,0.845237856082577,0.845237856082577,0.90263186275474,0.902195574541283
310112,3850,3610,3399,3370,0.937662337662338,0.939604780137449,0.956583878005183,0.956893887682151,0.944616998601656,0.944616998601656,0.956893887682151,0.950862265898942
310113,3368,3138,3150,3159,0.931710213776722,0.967095217207123,0.978871868640323,0.979463816137356,0.95922576654139,0.95922576654139,0.979463816137356,0.977000945566006
